date,sp500_22d_fwd_target,small_cap_22d_fwd_target,10y_treasury_22d_fwd_target,gold_22d_fwd_target,commodity_22d_fwd_target
2017-06-30,0.6013292074203491,0.4199226200580597,0.3294810354709625,0.7028402090072632,0.9566601514816284
2017-07-31,0.6221396327018738,0.3817770481109619,0.2131793200969696,1.0436681509017944,0.8332139849662781
2017-08-31,0.565482497215271,0.8735237121582031,1.0279825925827026,0.22309358417987823,0.4408860206604004
2017-09-29,0.8636958003044128,0.37694573402404785,0.8551676869392395,0.2040369063615799,0.6918412446975708
2017-10-31,0.797228217124939,1.0223554372787476,0.3070865273475647,0.381525456905365,0.5269360542297363
2017-11-30,0.8743687272071838,0.19107681512832642,0.43739575147628784,0.6347619891166687,0.8387259244918823
2017-12-29,0.736096978187561,0.40161484479904175,1.0135775804519653,0.4926454424858093,0.29625120759010315
2018-01-31,0.23104439675807953,0.3478524386882782,0.9543259739875793,0.7318192720413208,0.6904534101486206
2018-02-28,0.40103575587272644,0.8693298697471619,0.20380324125289917,0.9740913510322571,0.6086800694465637
2018-03-30,0.2544277608394623,0.5002222061157227,0.9547619819641113,0.41952723264694214,0.8382829427719116
2018-04-30,0.6590098142623901,0.9777909517288208,0.20725855231285095,0.423420250415802,0.7608588933944702
2018-05-31,0.8107569217681885,0.7664682269096375,0.814643919467926,0.28360798954963684,0.2757035493850708
2018-06-29,0.8396611213684082,0.5772082209587097,0.9527435302734375,0.21604254841804504,0.3851385712623596
2018-07-31,0.8202767968177795,0.9996793270111084,0.1798081248998642,0.4497361183166504,0.5931621789932251
2018-08-31,0.584229588508606,0.20943091809749603,1.0179051160812378,0.42377734184265137,0.8237342238426208
2018-09-28,0.41114333271980286,0.1702876091003418,0.6984136700630188,1.0105060338974,0.6873095035552979
2018-10-31,0.9195979833602905,0.7586258053779602,0.18443214893341064,0.7075586915016174,0.42598849534988403
2018-11-30,0.5743841528892517,0.2720308303833008,0.3166132867336273,0.9966314435005188,0.8156400322914124
2018-12-31,0.8095993399620056,1.0491667985916138,0.2086133360862732,0.39259833097457886,0.6217832565307617
2019-01-31,0.8106798529624939,0.9941052198410034,0.5942090749740601,0.20138397812843323,0.4325902760028839
2019-02-28,0.980414092540741,0.44363492727279663,0.20712050795555115,0.6245334148406982,0.7501286268234253
2019-03-29,0.7862003445625305,0.6197651624679565,0.9935792684555054,0.3436655104160309,0.2587330639362335
2019-04-30,0.5942908525466919,0.39297205209732056,0.19599539041519165,1.0060617923736572,0.8131933212280273
2019-05-31,0.8543657660484314,0.5536967515945435,0.21179401874542236,1.003048300743103,0.3758540749549866
2019-06-28,0.8400745987892151,0.49172770977020264,0.82080078125,0.6339435577392578,0.21199393272399902
2019-07-31,0.680729866027832,0.42473554611206055,0.20495080947875977,1.0040594339370728,0.6998787522315979
2019-08-30,0.7858753204345703,0.5918421745300293,1.0032950639724731,0.17720595002174377,0.45155197381973267
2019-09-30,0.5842336416244507,0.7811022996902466,0.9844454526901245,0.20440858602523804,0.42677173018455505
2019-10-31,0.8145499229431152,0.9857336282730103,0.4752717912197113,0.5285528898239136,0.2041962593793869
2019-11-29,0.24856752157211304,0.33761051297187805,0.9997382760047913,0.7535214424133301,0.6497641801834106
2019-12-31,0.8150255084037781,0.590193510055542,0.20700447261333466,1.005768895149231,0.40374261140823364
2020-01-31,0.785374104976654,0.386113703250885,0.18132905662059784,0.9979201555252075,0.6705259084701538
2020-02-28,0.7600125074386597,0.3712301254272461,0.21427039802074432,1.0115995407104492,0.6461040377616882
2020-03-31,0.7306748032569885,1.016545295715332,0.37065139412879944,0.606910228729248,0.211171954870224
2020-04-30,0.5274978876113892,0.2334926575422287,0.6156669855117798,0.6455230116844177,1.0249568223953247
2020-05-29,0.39268290996551514,0.5883243083953857,0.19875144958496094,0.9489663243293762,0.840064525604248
2020-06-30,0.6202932000160217,0.3675532341003418,0.19646841287612915,1.012819766998291,0.8040432929992676
2020-07-31,0.7482802867889404,0.4125208258628845,1.0085595846176147,0.19398236274719238,0.6444064378738403
2020-08-31,0.48181694746017456,0.5275137424468994,0.20649662613868713,0.9341762065887451,0.8389309644699097
2020-09-30,0.3930628001689911,0.7839945554733276,0.9836004972457886,0.22332729399204254,0.6093677878379822
2020-10-30,0.7835708856582642,0.9951611161231995,0.4557762145996094,0.19072337448596954,0.5417085886001587
2020-11-30,0.22164377570152283,0.6421258449554443,0.9892014265060425,0.7667864561080933,0.3746681213378906
2020-12-31,0.38876065611839294,0.7338589429855347,0.9916491508483887,0.2043641060590744,0.6749227046966553
2021-01-29,0.38129523396492004,0.7862287163734436,1.0097544193267822,0.17759396135807037,0.6359957456588745
2021-02-26,0.8262784481048584,0.5704442858695984,0.9783899784088135,0.379025936126709,0.23650166392326355
2021-03-31,0.8072562217712402,0.4295264482498169,0.18651452660560608,0.5788202881813049,1.0114479064941406
2021-04-30,0.5270792245864868,0.4211924076080322,0.25636470317840576,0.9986732006072998,0.8025866150856018
2021-05-31,0.8778446316719055,0.7848330736160278,0.38992905616760254,0.1966063529253006,0.7582927346229553
2021-06-30,0.6147511601448059,0.38149791955947876,0.20322027802467346,0.8577257990837097,0.9548291563987732
2021-07-30,1.001592755317688,0.6955081224441528,0.7170236110687256,0.30479422211647034,0.2873798608779907
2021-08-31,0.22604088485240936,0.6043276786804199,0.9951248168945312,0.3785179853439331,0.8012462854385376
2021-09-30,0.9698808193206787,0.4933750331401825,0.2046142816543579,0.740418553352356,0.568031370639801
2021-10-29,0.9950971603393555,0.5746637582778931,0.5338112711906433,0.7045818567276001,0.19684238731861115
2021-11-30,1.0041757822036743,0.30959829688072205,0.3080461621284485,0.6687692403793335,0.7060767412185669
2021-12-31,0.39691340923309326,0.18430694937705994,1.0044982433319092,0.6078125834465027,0.8055703639984131
2022-01-31,0.2134331315755844,0.6125578880310059,0.3891822099685669,0.9343305826187134,0.864393949508667
2022-02-28,0.5403649806976318,0.24849289655685425,0.9628395438194275,0.39147716760635376,0.829121470451355
2022-03-31,0.39525294303894043,0.20119234919548035,0.9957481622695923,0.5963782072067261,0.8059626817703247
2022-04-29,0.3640093207359314,0.6445457935333252,0.3616403043270111,0.6175022125244141,1.0062979459762573
2022-05-31,0.5927826166152954,0.38662272691726685,1.0006695985794067,0.7986295819282532,0.21753035485744476
2022-06-30,0.7937883138656616,0.993194043636322,0.20019426941871643,0.4157172739505768,0.6050376892089844
