date,sp500_22d_fwd_target,small_cap_22d_fwd_target,10y_treasury_22d_fwd_target,gold_22d_fwd_target,commodity_22d_fwd_target
2017-06-30,0.5858808405991508,0.5649273418287505,0.46751935857569654,0.684793504666922,0.7364916773367478
2017-07-31,0.6558618376928232,0.48886545570140133,0.2890111043363707,0.867653359298929,0.6872594845379655
2017-08-31,0.5844008495416948,0.8064245529435399,0.8591395024972793,0.27531969595349853,0.49775230395483566
2017-09-29,0.6206459268431099,0.5042013752773248,0.7838449881502889,0.39431365973619464,0.6105504685400714
2017-10-31,0.7082743603165578,0.8350964436407471,0.435491424562004,0.5683589730407773,0.43859827935777285
2017-11-30,0.6163087616608743,0.4049958816634435,0.4436583177722418,0.7036410783814108,0.7833163531264797
2017-12-29,0.5322222222222222,0.6574247638380772,0.8180930716946815,0.6514971289986804,0.5777621885849734
2018-01-31,0.6503198115898454,0.40695243574990403,0.8868272515107959,0.6123265857772899,0.5940088487430636
2018-02-28,0.58563603845294,0.5720736296052753,0.34017553473249645,0.8415425888665327,0.6663230783356021
2018-03-30,0.5227474354056633,0.6196892465906549,0.7790674388209599,0.3883638379688843,0.7196288844176169
2018-04-30,0.7081441905492535,0.8751773613166017,0.31225257078833507,0.5044320468264127,0.5397442816326073
2018-05-31,0.8076711785866716,0.6160044385993754,0.7254120059679595,0.38720698429559164,0.3976414039794318
2018-06-29,0.7513771517996867,0.7108553164777245,0.8472898058341094,0.33228968811329557,0.43769335574990514
2018-07-31,0.8029342723004688,0.9694363161451769,0.3800737759892687,0.46954563720386505,0.43889224234294644
2018-08-31,0.5506103286384979,0.3504954994681589,0.8898469322519955,0.468250532382498,0.752755421417393
2018-09-28,0.49861837692823624,0.3223059149008514,0.5681823029291384,0.8461278783813994,0.6619450033534541
2018-10-31,0.7763525598032638,0.7887692823608312,0.32353318973572115,0.6049668422599164,0.5012660060150664
2018-11-30,0.6475778576269151,0.4307447634871447,0.291230717639168,0.9589180229053647,0.7051643192488262
2018-12-31,0.6724722815862056,0.8665949290038651,0.3227297116029508,0.5819354543817108,0.6077661087154757
2019-01-31,0.6759526693724736,0.9236785358616344,0.6662996784123546,0.3207607730796209,0.41019785378940277
2019-02-28,0.8381623071763915,0.5074286894540059,0.423896925858951,0.5810761272046603,0.6179738615814564
2019-03-29,0.6685784679455566,0.8188795716651281,0.8499202063759024,0.3290479518229335,0.37675190491646154
2019-04-30,0.5578690323760748,0.3813391882379221,0.39884982809033426,0.8533623004289551,0.7322959982114909
2019-05-31,0.7195120619821551,0.8819771808706653,0.3021820373719106,0.732500635791775,0.4569768289170273
2019-06-28,0.6693151222898054,0.7563190396101784,0.7102229538849258,0.482026569020473,0.3725285043594902
2019-07-31,0.4748352088802746,0.47767229254571014,0.3595895665515917,0.9563714007918583,0.6747338579330693
2019-08-30,0.7171938702924622,0.717503101680317,0.7662702700206916,0.30922535211267577,0.42365819131641896
2019-09-30,0.6010958023836089,0.7949648101546829,0.8066389588939897,0.29079365079365066,0.4719735415711946
2019-10-31,0.8399061032863846,0.8845188496454316,0.5543494299128102,0.4109783842391771,0.41619271182651446
2019-11-29,0.40885311871227353,0.4942094543993281,0.8075821596244132,0.6797283702213278,0.7238432945394968
2019-12-31,0.7012846777635509,0.5907284066144828,0.3263923286146677,0.8908602089898333,0.47620071454457064
2020-01-31,0.5818941364313104,0.42013740830196517,0.4422430542853077,0.8461211573236889,0.7172204729166748
2020-02-28,0.7059958396034345,0.44478309313752346,0.4274428623020169,0.7872817267121066,0.5871859439465074
2020-03-31,0.6967891066892322,0.7874819343806685,0.4164479613213788,0.690840425542074,0.445939382375759
2020-04-30,0.492102615694165,0.5549917803715272,0.6575177635304221,0.6292137047200338,0.7122762917833342
2020-05-29,0.5813944705083948,0.5960285776108559,0.307214602013789,0.8351386094343841,0.6332946161819402
2020-06-30,0.5924720037396094,0.702444236494869,0.24127157652474093,0.8044857020913357,0.627625874660715
2020-07-31,0.4785446044715876,0.696830985915493,0.8529321018189225,0.3413897565163386,0.6304757728155048
2020-08-31,0.7192693320578648,0.5503451009084812,0.37467254840713726,0.7637995162362251,0.6211829871956451
2020-09-30,0.47530851777330646,0.7266288563756914,0.8779887482419126,0.31925396169372716,0.6114226280049065
2020-10-30,0.6818185471350027,0.8632293762575453,0.625559271951677,0.3080506243341888,0.5989839034205232
2020-11-30,0.4305052537446902,0.7172383825324997,0.7380235961221877,0.623456598174908,0.5596789829888421
2020-12-31,0.5146345175258839,0.73667111991259,0.916865638274089,0.3094649091127961,0.6634660206179191
